Attendee ID,Company Name,Preference
586,Swiss Re,1
586,Intact Insurance,2
586,Munich Re,3
586,Manulife,4
586,Wawanesa Insurance,5
586,Deloitte,6
586,Canada Life,7
586,Desjardins,8
586,Economical Insurance,9
586,PartnerRe,10
586,Normandin Beaudry,11
586,Moody's Analytics,12
586,Milliman,13
586,KPMG Canada,14
586,Ontario Teachers' Pension Plan,15
586,Royal and Sun Alliance (RSA),15
586,CAAT Pension Plan,15
586,Foresters Financial,15
586,The Co-operators,15
586,Mercer Canada,15
586,Echelon Insurance / CCG Group,15
586,Northbridge Financial Corporation,15
586,iA Financial Group,15
586,RSM Canada,15
346,RSM Canada,1
346,Munich Re,2
346,Deloitte,3
346,KPMG Canada,4
346,Intact Insurance,5
346,Swiss Re,6
346,Wawanesa Insurance,7
346,Royal and Sun Alliance (RSA),8
346,Economical Insurance,9
346,Desjardins,10
346,iA Financial Group,11
346,The Co-operators,12
346,PartnerRe,13
346,Northbridge Financial Corporation,14
346,Echelon Insurance / CCG Group,15
346,CAAT Pension Plan,15
346,Milliman,15
346,Foresters Financial,15
346,Mercer Canada,15
346,Manulife,15
346,Normandin Beaudry,15
346,Canada Life,15
346,Moody's Analytics,15
346,Ontario Teachers' Pension Plan,15
66,Intact Insurance,1
66,Milliman,2
66,Munich Re,3
66,Swiss Re,4
66,KPMG Canada,5
66,Mercer Canada,6
66,Moody's Analytics,7
66,Deloitte,8
66,Canada Life,9
66,Desjardins,10
66,Economical Insurance,11
66,Echelon Insurance / CCG Group,12
66,Foresters Financial,13
66,iA Financial Group,14
66,Northbridge Financial Corporation,15
66,Royal and Sun Alliance (RSA),15
66,PartnerRe,15
66,CAAT Pension Plan,15
66,The Co-operators,15
66,Wawanesa Insurance,15
66,Manulife,15
66,Normandin Beaudry,15
66,RSM Canada,15
66,Ontario Teachers' Pension Plan,15
421,Manulife,1
421,Desjardins,2
421,Munich Re,3
421,iA Financial Group,4
421,Intact Insurance,5
421,Normandin Beaudry,6
421,Canada Life,7
421,Foresters Financial,8
421,Economical Insurance,9
421,Deloitte,10
421,Royal and Sun Alliance (RSA),11
421,Mercer Canada,12
421,Milliman,13
421,PartnerRe,14
421,RSM Canada,15
421,Swiss Re,15
421,KPMG Canada,15
421,CAAT Pension Plan,15
421,The Co-operators,15
421,Wawanesa Insurance,15
421,Echelon Insurance / CCG Group,15
421,Northbridge Financial Corporation,15
421,Moody's Analytics,15
421,Ontario Teachers' Pension Plan,15
519,Deloitte,1
519,Manulife,2
519,KPMG Canada,3
519,Moody's Analytics,4
519,Munich Re,5
519,Desjardins,6
519,Swiss Re,7
519,RSM Canada,8
519,iA Financial Group,9
519,Foresters Financial,10
519,CAAT Pension Plan,11
519,Canada Life,12
519,Ontario Teachers' Pension Plan,13
519,PartnerRe,14
519,Mercer Canada,15
519,Economical Insurance,15
519,Royal and Sun Alliance (RSA),15
519,Milliman,15
519,The Co-operators,15
519,Wawanesa Insurance,15
519,Echelon Insurance / CCG Group,15
519,Normandin Beaudry,15
519,Intact Insurance,15
519,Northbridge Financial Corporation,15
535,Deloitte,1
535,Manulife,2
535,KPMG Canada,3
535,Moody's Analytics,4
535,Munich Re,5
535,Swiss Re,6
535,RSM Canada,7
535,Desjardins,8
535,CAAT Pension Plan,9
535,Mercer Canada,10
535,iA Financial Group,11
535,Foresters Financial,12
535,Canada Life,13
535,PartnerRe,14
535,Ontario Teachers' Pension Plan,15
535,Economical Insurance,15
535,Royal and Sun Alliance (RSA),15
535,Milliman,15
535,The Co-operators,15
535,Wawanesa Insurance,15
535,Echelon Insurance / CCG Group,15
535,Normandin Beaudry,15
535,Intact Insurance,15
535,Northbridge Financial Corporation,15
310,Canada Life,1
310,iA Financial Group,2
310,Intact Insurance,3
310,CAAT Pension Plan,4
310,Echelon Insurance / CCG Group,5
310,Economical Insurance,6
310,Manulife,7
310,Wawanesa Insurance,8
310,Deloitte,9
310,The Co-operators,10
310,Ontario Teachers' Pension Plan,11
310,Desjardins,12
310,Munich Re,13
310,Northbridge Financial Corporation,14
310,Mercer Canada,15
310,Royal and Sun Alliance (RSA),15
310,Swiss Re,15
310,PartnerRe,15
310,KPMG Canada,15
310,Milliman,15
310,Foresters Financial,15
310,Normandin Beaudry,15
310,Moody's Analytics,15
310,RSM Canada,15
316,Desjardins,1
316,Intact Insurance,2
316,The Co-operators,3
316,Canada Life,4
316,Deloitte,5
316,Economical Insurance,6
316,Swiss Re,7
316,Munich Re,9
316,PartnerRe,10
316,Ontario Teachers' Pension Plan,11
316,Royal and Sun Alliance (RSA),12
316,Wawanesa Insurance,13
316,iA Financial Group,14
316,Foresters Financial,15
316,KPMG Canada,15
316,CAAT Pension Plan,15
316,Milliman,15
316,Mercer Canada,15
316,Manulife,15
316,Echelon Insurance / CCG Group,15
316,Normandin Beaudry,15
316,Northbridge Financial Corporation,15
316,Moody's Analytics,15
316,RSM Canada,15
147,Intact Insurance,1
147,PartnerRe,2
147,Munich Re,3
147,Deloitte,4
147,KPMG Canada,5
147,Swiss Re,6
147,Wawanesa Insurance,7
147,Desjardins,8
147,Manulife,9
147,Economical Insurance,10
147,Canada Life,11
147,Mercer Canada,12
147,iA Financial Group,13
147,Foresters Financial,14
147,Echelon Insurance / CCG Group,15
147,Royal and Sun Alliance (RSA),15
147,CAAT Pension Plan,15
147,Milliman,15
147,The Co-operators,15
147,Normandin Beaudry,15
147,Northbridge Financial Corporation,15
147,Moody's Analytics,15
147,RSM Canada,15
147,Ontario Teachers' Pension Plan,15
635,Intact Insurance,1
635,Normandin Beaudry,2
635,Desjardins,3
635,Deloitte,15
635,Swiss Re,15
635,PartnerRe,15
635,CAAT Pension Plan,15
635,Milliman,15
635,The Co-operators,15
635,Mercer Canada,15
635,Munich Re,15
635,Northbridge Financial Corporation,15
635,RSM Canada,15
635,Ontario Teachers' Pension Plan,15
635,Economical Insurance,15
635,Royal and Sun Alliance (RSA),15
635,iA Financial Group,15
635,KPMG Canada,15
635,Foresters Financial,15
635,Wawanesa Insurance,15
635,Manulife,15
635,Echelon Insurance / CCG Group,15
635,Canada Life,15
635,Moody's Analytics,15
650,Mercer Canada,1
650,Milliman,2
650,Canada Life,3
650,Manulife,4
650,Normandin Beaudry,5
650,Deloitte,15
650,Swiss Re,15
650,PartnerRe,15
650,CAAT Pension Plan,15
650,The Co-operators,15
650,Desjardins,15
650,Munich Re,15
650,Intact Insurance,15
650,Northbridge Financial Corporation,15
650,RSM Canada,15
650,Ontario Teachers' Pension Plan,15
650,Economical Insurance,15
650,Royal and Sun Alliance (RSA),15
650,iA Financial Group,15
650,KPMG Canada,15
650,Foresters Financial,15
650,Wawanesa Insurance,15
650,Echelon Insurance / CCG Group,15
650,Moody's Analytics,15
55,Wawanesa Insurance,1
55,Manulife,2
55,Echelon Insurance / CCG Group,3
55,Intact Insurance,4
55,Economical Insurance,5
55,Swiss Re,6
55,Munich Re,7
55,The Co-operators,8
55,Canada Life,9
55,CAAT Pension Plan,10
55,Royal and Sun Alliance (RSA),11
55,PartnerRe,12
55,Foresters Financial,13
55,iA Financial Group,14
55,Deloitte,15
55,KPMG Canada,15
55,Milliman,15
55,Mercer Canada,15
55,Desjardins,15
55,Normandin Beaudry,15
55,Northbridge Financial Corporation,15
55,Moody's Analytics,15
55,RSM Canada,15
55,Ontario Teachers' Pension Plan,15
497,Swiss Re,1
497,Munich Re,2
497,Manulife,3
497,Mercer Canada,4
497,Canada Life,5
497,PartnerRe,6
497,iA Financial Group,7
497,Desjardins,8
497,Intact Insurance,9
497,Royal and Sun Alliance (RSA),10
497,Foresters Financial,11
497,Deloitte,12
497,Northbridge Financial Corporation,13
497,Ontario Teachers' Pension Plan,14
497,CAAT Pension Plan,15
497,Economical Insurance,15
497,KPMG Canada,15
497,Milliman,15
497,The Co-operators,15
497,Wawanesa Insurance,15
497,Echelon Insurance / CCG Group,15
497,Normandin Beaudry,15
497,Moody's Analytics,15
497,RSM Canada,15
608,Manulife,1
608,Mercer Canada,2
608,Milliman,3
608,Swiss Re,4
608,Munich Re,5
608,Canada Life,6
608,Deloitte,7
608,KPMG Canada,8
608,Desjardins,9
608,Normandin Beaudry,10
608,Ontario Teachers' Pension Plan,11
608,CAAT Pension Plan,12
608,PartnerRe,13
608,Royal and Sun Alliance (RSA),14
608,RSM Canada,15
608,Economical Insurance,15
608,iA Financial Group,15
608,Foresters Financial,15
608,The Co-operators,15
608,Wawanesa Insurance,15
608,Echelon Insurance / CCG Group,15
608,Intact Insurance,15
608,Northbridge Financial Corporation,15
608,Moody's Analytics,15
16,Canada Life,1
16,Desjardins,2
16,Mercer Canada,3
16,Swiss Re,5
16,PartnerRe,6
16,Ontario Teachers' Pension Plan,7
16,Munich Re,8
16,Moody's Analytics,9
16,iA Financial Group,10
16,Foresters Financial,11
16,Economical Insurance,12
16,Echelon Insurance / CCG Group,13
16,Milliman,14
16,CAAT Pension Plan,15
16,Deloitte,15
16,Royal and Sun Alliance (RSA),15
16,KPMG Canada,15
16,The Co-operators,15
16,Wawanesa Insurance,15
16,Manulife,15
16,Normandin Beaudry,15
16,Intact Insurance,15
16,Northbridge Financial Corporation,15
16,RSM Canada,15
78,Manulife,1
78,Canada Life,2
78,Munich Re,3
78,Swiss Re,4
78,PartnerRe,5
78,Deloitte,6
78,KPMG Canada,7
78,Milliman,8
78,Mercer Canada,9
78,Foresters Financial,10
78,iA Financial Group,11
78,Northbridge Financial Corporation,12
78,CAAT Pension Plan,13
78,RSM Canada,14
78,Moody's Analytics,15
78,Economical Insurance,15
78,Royal and Sun Alliance (RSA),15
78,The Co-operators,15
78,Wawanesa Insurance,15
78,Echelon Insurance / CCG Group,15
78,Desjardins,15
78,Normandin Beaudry,15
78,Intact Insurance,15
78,Ontario Teachers' Pension Plan,15
436,KPMG Canada,1
436,Desjardins,2
436,Deloitte,3
436,Canada Life,4
436,iA Financial Group,5
436,Mercer Canada,6
436,Manulife,7
436,Intact Insurance,8
436,Northbridge Financial Corporation,9
436,Economical Insurance,10
436,The Co-operators,11
436,Swiss Re,12
436,Milliman,13
436,Moody's Analytics,14
436,Normandin Beaudry,15
436,Royal and Sun Alliance (RSA),15
436,PartnerRe,15
436,CAAT Pension Plan,15
436,Foresters Financial,15
436,Wawanesa Insurance,15
436,Echelon Insurance / CCG Group,15
436,Munich Re,15
436,RSM Canada,15
436,Ontario Teachers' Pension Plan,15
199,Munich Re,1
199,Manulife,2
199,Intact Insurance,3
199,Deloitte,4
199,Desjardins,5
199,Mercer Canada,6
199,Swiss Re,7
199,Milliman,8
199,Northbridge Financial Corporation,9
199,The Co-operators,10
199,Wawanesa Insurance,11
199,PartnerRe,12
199,iA Financial Group,13
199,Ontario Teachers' Pension Plan,14
199,Normandin Beaudry,15
199,Economical Insurance,15
199,Royal and Sun Alliance (RSA),15
199,KPMG Canada,15
199,CAAT Pension Plan,15
199,Foresters Financial,15
199,Echelon Insurance / CCG Group,15
199,Canada Life,15
199,Moody's Analytics,15
199,RSM Canada,15
410,Canada Life,1
410,Manulife,2
410,Deloitte,3
410,Munich Re,4
410,PartnerRe,5
410,Mercer Canada,6
410,Desjardins,7
410,Echelon Insurance / CCG Group,8
410,Intact Insurance,9
410,KPMG Canada,10
410,Milliman,11
410,Normandin Beaudry,12
410,Ontario Teachers' Pension Plan,13
410,CAAT Pension Plan,14
410,RSM Canada,15
410,Economical Insurance,15
410,Royal and Sun Alliance (RSA),15
410,iA Financial Group,15
410,Swiss Re,15
410,Foresters Financial,15
410,The Co-operators,15
410,Wawanesa Insurance,15
410,Northbridge Financial Corporation,15
410,Moody's Analytics,15
211,Canada Life,1
211,Manulife,2
211,Intact Insurance,3
211,iA Financial Group,4
211,Deloitte,5
211,Moody's Analytics,6
211,Economical Insurance,7
211,KPMG Canada,8
211,Munich Re,9
211,Desjardins,10
211,The Co-operators,11
211,Foresters Financial,12
211,Northbridge Financial Corporation,13
211,Mercer Canada,14
211,Swiss Re,15
211,Royal and Sun Alliance (RSA),15
211,PartnerRe,15
211,CAAT Pension Plan,15
211,Milliman,15
211,Wawanesa Insurance,15
211,Echelon Insurance / CCG Group,15
211,Normandin Beaudry,15
211,RSM Canada,15
211,Ontario Teachers' Pension Plan,15
248,Wawanesa Insurance,1
248,Intact Insurance,2
248,Economical Insurance,3
248,Ontario Teachers' Pension Plan,4
248,The Co-operators,5
248,Manulife,6
248,Moody's Analytics,7
248,Deloitte,8
248,KPMG Canada,9
248,Canada Life,10
248,Foresters Financial,11
248,iA Financial Group,12
248,PartnerRe,13
248,Swiss Re,14
248,Munich Re,15
248,Royal and Sun Alliance (RSA),15
248,CAAT Pension Plan,15
248,Milliman,15
248,Mercer Canada,15
248,Echelon Insurance / CCG Group,15
248,Desjardins,15
248,Normandin Beaudry,15
248,Northbridge Financial Corporation,15
248,RSM Canada,15
435,Manulife,1
435,Deloitte,2
435,Canada Life,3
435,iA Financial Group,4
435,Intact Insurance,5
435,KPMG Canada,6
435,Swiss Re,7
435,Mercer Canada,8
435,Desjardins,9
435,Economical Insurance,10
435,PartnerRe,11
435,RSM Canada,12
435,Northbridge Financial Corporation,13
435,Royal and Sun Alliance (RSA),14
435,Foresters Financial,15
435,CAAT Pension Plan,15
435,Milliman,15
435,The Co-operators,15
435,Wawanesa Insurance,15
435,Echelon Insurance / CCG Group,15
435,Normandin Beaudry,15
435,Munich Re,15
435,Moody's Analytics,15
435,Ontario Teachers' Pension Plan,15
507,Wawanesa Insurance,1
507,Deloitte,2
507,Canada Life,3
507,Manulife,4
507,CAAT Pension Plan,5
507,Echelon Insurance / CCG Group,6
507,Milliman,7
507,The Co-operators,8
507,Swiss Re,9
507,Royal and Sun Alliance (RSA),10
507,PartnerRe,11
507,Ontario Teachers' Pension Plan,12
507,Economical Insurance,13
507,Foresters Financial,14
507,Mercer Canada,15
507,iA Financial Group,15
507,KPMG Canada,15
507,Desjardins,15
507,Normandin Beaudry,15
507,Munich Re,15
507,Intact Insurance,15
507,Northbridge Financial Corporation,15
507,Moody's Analytics,15
507,RSM Canada,15
574,Canada Life,1
574,CAAT Pension Plan,2
574,Deloitte,3
574,KPMG Canada,4
574,Economical Insurance,5
574,Manulife,6
574,Mercer Canada,7
574,Milliman,8
574,Ontario Teachers' Pension Plan,9
574,Wawanesa Insurance,10
574,The Co-operators,11
574,Swiss Re,12
574,RSM Canada,13
574,Royal and Sun Alliance (RSA),14
574,PartnerRe,15
574,iA Financial Group,15
574,Foresters Financial,15
574,Echelon Insurance / CCG Group,15
574,Desjardins,15
574,Normandin Beaudry,15
574,Munich Re,15
574,Intact Insurance,15
574,Northbridge Financial Corporation,15
574,Moody's Analytics,15
645,KPMG Canada,1
645,Manulife,2
645,Desjardins,3
645,Echelon Insurance / CCG Group,4
645,iA Financial Group,5
645,Intact Insurance,6
645,Canada Life,7
645,Mercer Canada,8
645,Munich Re,9
645,Northbridge Financial Corporation,10
645,Normandin Beaudry,11
645,Royal and Sun Alliance (RSA),12
645,RSM Canada,13
645,Swiss Re,14
645,The Co-operators,15
645,Deloitte,15
645,Economical Insurance,15
645,PartnerRe,15
645,CAAT Pension Plan,15
645,Milliman,15
645,Foresters Financial,15
645,Wawanesa Insurance,15
645,Moody's Analytics,15
645,Ontario Teachers' Pension Plan,15
129,Manulife,1
129,Canada Life,2
129,Swiss Re,3
129,Deloitte,4
129,KPMG Canada,5
129,iA Financial Group,6
129,Royal and Sun Alliance (RSA),7
129,Intact Insurance,8
129,Economical Insurance,9
129,Moody's Analytics,10
129,Desjardins,11
129,Wawanesa Insurance,12
129,Foresters Financial,13
129,Northbridge Financial Corporation,14
129,Milliman,15
129,PartnerRe,15
129,CAAT Pension Plan,15
129,The Co-operators,15
129,Mercer Canada,15
129,Echelon Insurance / CCG Group,15
129,Normandin Beaudry,15
129,Munich Re,15
129,RSM Canada,15
129,Ontario Teachers' Pension Plan,15
575,Moody's Analytics,1
575,Deloitte,2
575,KPMG Canada,3
575,Mercer Canada,4
575,Milliman,5
575,Normandin Beaudry,6
575,Munich Re,7
575,Desjardins,8
575,Canada Life,9
575,PartnerRe,10
575,The Co-operators,11
575,Wawanesa Insurance,12
575,Swiss Re,13
575,Royal and Sun Alliance (RSA),14
575,iA Financial Group,15
575,Economical Insurance,15
575,CAAT Pension Plan,15
575,Foresters Financial,15
575,Manulife,15
575,Echelon Insurance / CCG Group,15
575,Intact Insurance,15
575,Northbridge Financial Corporation,15
575,RSM Canada,15
575,Ontario Teachers' Pension Plan,15
4,Manulife,1
4,Munich Re,2
4,Deloitte,3
4,Desjardins,4
4,Wawanesa Insurance,5
4,Canada Life,6
4,Swiss Re,7
4,Intact Insurance,8
4,KPMG Canada,9
4,Economical Insurance,10
4,RSM Canada,11
4,PartnerRe,12
4,Mercer Canada,13
4,Northbridge Financial Corporation,14
4,The Co-operators,15
4,Royal and Sun Alliance (RSA),15
4,iA Financial Group,15
4,CAAT Pension Plan,15
4,Milliman,15
4,Foresters Financial,15
4,Echelon Insurance / CCG Group,15
4,Normandin Beaudry,15
4,Moody's Analytics,15
4,Ontario Teachers' Pension Plan,15
190,Intact Insurance,1
190,Desjardins,2
190,Royal and Sun Alliance (RSA),3
190,Wawanesa Insurance,4
190,Munich Re,5
190,Swiss Re,6
190,PartnerRe,7
190,Deloitte,15
190,Economical Insurance,15
190,iA Financial Group,15
190,KPMG Canada,15
190,CAAT Pension Plan,15
190,Milliman,15
190,The Co-operators,15
190,Foresters Financial,15
190,Mercer Canada,15
190,Manulife,15
190,Echelon Insurance / CCG Group,15
190,Normandin Beaudry,15
190,Canada Life,15
190,Northbridge Financial Corporation,15
190,Moody's Analytics,15
190,RSM Canada,15
190,Ontario Teachers' Pension Plan,15
13,KPMG Canada,1
13,Munich Re,2
13,Swiss Re,3
13,Wawanesa Insurance,4
13,Economical Insurance,5
13,Intact Insurance,6
13,Deloitte,7
13,PartnerRe,8
13,Royal and Sun Alliance (RSA),9
13,The Co-operators,10
13,RSM Canada,11
13,Ontario Teachers' Pension Plan,12
13,Manulife,13
13,Desjardins,14
13,Northbridge Financial Corporation,15
13,iA Financial Group,15
13,CAAT Pension Plan,15
13,Milliman,15
13,Foresters Financial,15
13,Mercer Canada,15
13,Echelon Insurance / CCG Group,15
13,Normandin Beaudry,15
13,Canada Life,15
13,Moody's Analytics,15
195,Normandin Beaudry,1
195,Mercer Canada,2
195,Desjardins,3
195,Deloitte,4
195,Manulife,5
195,Wawanesa Insurance,6
195,Intact Insurance,8
195,PartnerRe,9
195,Royal and Sun Alliance (RSA),10
195,RSM Canada,11
195,Foresters Financial,12
195,Echelon Insurance / CCG Group,13
195,CAAT Pension Plan,14
195,Munich Re,15
195,Economical Insurance,15
195,iA Financial Group,15
195,Swiss Re,15
195,KPMG Canada,15
195,Milliman,15
195,The Co-operators,15
195,Canada Life,15
195,Northbridge Financial Corporation,15
195,Moody's Analytics,15
195,Ontario Teachers' Pension Plan,15
109,Intact Insurance,1
109,Desjardins,2
109,Normandin Beaudry,3
109,Wawanesa Insurance,4
109,iA Financial Group,5
109,Deloitte,6
109,Manulife,7
109,The Co-operators,8
109,Mercer Canada,9
109,Canada Life,10
109,Economical Insurance,11
109,Foresters Financial,12
109,CAAT Pension Plan,13
109,PartnerRe,14
109,RSM Canada,15
109,Royal and Sun Alliance (RSA),15
109,Swiss Re,15
109,KPMG Canada,15
109,Milliman,15
109,Echelon Insurance / CCG Group,15
109,Munich Re,15
109,Northbridge Financial Corporation,15
109,Moody's Analytics,15
109,Ontario Teachers' Pension Plan,15
691,Canada Life,1
691,Royal and Sun Alliance (RSA),2
691,Manulife,3
691,Intact Insurance,4
691,Economical Insurance,5
691,Deloitte,6
691,PartnerRe,7
691,Munich Re,8
691,Milliman,9
691,Mercer Canada,10
691,KPMG Canada,11
691,Foresters Financial,12
691,Desjardins,13
691,Northbridge Financial Corporation,14
691,Normandin Beaudry,15
691,iA Financial Group,15
691,Swiss Re,15
691,CAAT Pension Plan,15
691,The Co-operators,15
691,Wawanesa Insurance,15
691,Echelon Insurance / CCG Group,15
691,Moody's Analytics,15
691,RSM Canada,15
691,Ontario Teachers' Pension Plan,15
486,Deloitte,1
486,Canada Life,2
486,Wawanesa Insurance,3
486,Intact Insurance,4
486,Economical Insurance,5
486,Desjardins,6
486,CAAT Pension Plan,7
486,Echelon Insurance / CCG Group,8
486,The Co-operators,9
486,Swiss Re,10
486,Mercer Canada,11
486,Manulife,12
486,KPMG Canada,13
486,Foresters Financial,14
486,Milliman,15
486,Royal and Sun Alliance (RSA),15
486,iA Financial Group,15
486,PartnerRe,15
486,Normandin Beaudry,15
486,Munich Re,15
486,Northbridge Financial Corporation,15
486,Moody's Analytics,15
486,RSM Canada,15
486,Ontario Teachers' Pension Plan,15
265,Canada Life,1
265,Manulife,2
265,Wawanesa Insurance,3
265,Intact Insurance,4
265,KPMG Canada,5
265,Munich Re,6
265,Royal and Sun Alliance (RSA),7
265,Foresters Financial,8
265,Desjardins,9
265,Deloitte,10
265,iA Financial Group,11
